bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Galway Borrower LLC | One stop 5 | Non-Affiliated Issuer,Galway Borrower LLC,Galway Borrower LLC,First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Gimlet Bidco GMBH | One stop 1 | Non-Affiliated Issuer,Gimlet Bidco GMBH,Gimlet Bidco GMBH,First Lien,,,,1121000.0,1038000.0,1131000.0,,99.12,5.75,7.78,,,False,,,USD,1121000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Gimlet Bidco GMBH | One stop 2 | Non-Affiliated Issuer,Gimlet Bidco GMBH,Gimlet Bidco GMBH,First Lien,,,,456000.0,437000.0,461000.0,,98.92,5.75,7.78,,,False,,,USD,456000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Gimlet Bidco GMBH | One stop 3 | Non-Affiliated Issuer,Gimlet Bidco GMBH,Gimlet Bidco GMBH,First Lien,,,,97000.0,105000.0,106000.0,,91.51,5.0,7.01,,,False,,,USD,97000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Huskies Parent, Inc. | One stop | Non-Affiliated Issuer","Huskies Parent, Inc.","Huskies Parent, Inc.",First Lien,,,,1940000.0,1982000.0,2000000.0,,97.0,6.0,9.77,,,False,,,USD,1940000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Illumifin Corporation | One stop | Non-Affiliated Issuer,Illumifin Corporation,Illumifin Corporation,First Lien,,,,4441000.0,4454000.0,4626000.0,,96.0,6.0,9.93,,,False,,,USD,4441000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Integrity Marketing Acquisition, LLC | One stop 1 | Non-Affiliated Issuer","Integrity Marketing Acquisition, LLC","Integrity Marketing Acquisition, LLC",First Lien,,,,48410000.0,48231000.0,48464000.0,,99.89,5.0,8.67,,,False,,,USD,48410000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Integrity Marketing Acquisition, LLC | One stop 2 | Non-Affiliated Issuer","Integrity Marketing Acquisition, LLC","Integrity Marketing Acquisition, LLC",First Lien,,,,0.0,-2000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Integrity Marketing Acquisition, LLC | One stop 3 | Non-Affiliated Issuer","Integrity Marketing Acquisition, LLC","Integrity Marketing Acquisition, LLC",First Lien,,,,-4000.0,-3000.0,0.0,,133.33,,,,,False,,,USD,-4000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"J.S. Held Holdings, LLC | One stop 1 | Non-Affiliated Issuer","J.S. Held Holdings, LLC","J.S. Held Holdings, LLC",First Lien,,,,319000.0,316000.0,322000.0,,99.07,4.75,8.6,,,False,,,USD,319000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"J.S. Held Holdings, LLC | One stop 2 | Non-Affiliated Issuer","J.S. Held Holdings, LLC","J.S. Held Holdings, LLC",First Lien,,,,14287000.0,14339000.0,14455000.0,,98.84,4.75,8.6,,,False,,,USD,14287000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"J.S. Held Holdings, LLC | One stop 3 | Non-Affiliated Issuer","J.S. Held Holdings, LLC","J.S. Held Holdings, LLC",First Lien,,,,37900000.0,37717000.0,38144000.0,,99.36,4.75,8.6,,,False,,,USD,37900000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Koala Investment Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","Koala Investment Holdings, Inc.","Koala Investment Holdings, Inc.",First Lien,,,,1550000.0,1557000.0,1564000.0,,99.1,4.25,7.95,,,False,,,USD,1550000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Koala Investment Holdings, Inc. | One stop 2 | Non-Affiliated Issuer","Koala Investment Holdings, Inc.","Koala Investment Holdings, Inc.",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Koala Investment Holdings, Inc. | One stop 3 | Non-Affiliated Issuer","Koala Investment Holdings, Inc.","Koala Investment Holdings, Inc.",First Lien,,,,-3000.0,-1000.0,0.0,,300.0,,,,,False,,,USD,-3000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Majesco | One stop 1 | Non-Affiliated Issuer,Majesco,Majesco,First Lien,,,,455000.0,461000.0,462000.0,,98.48,4.5,8.2,,,False,,,USD,455000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Majesco | One stop 2 | Non-Affiliated Issuer,Majesco,Majesco,First Lien,,,,-1000.0,0.0,0.0,,,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,MRH Trowe Germany GMBH | One stop 1 | Non-Affiliated Issuer,MRH Trowe Germany GMBH,MRH Trowe Germany GMBH,First Lien,,,,-7000.0,-2000.0,0.0,,350.0,,,,,False,,,USD,-7000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,MRH Trowe Germany GMBH | One stop 2 | Non-Affiliated Issuer,MRH Trowe Germany GMBH,MRH Trowe Germany GMBH,First Lien,,,,6069000.0,5950000.0,6146000.0,,98.75,5.0,7.16,,,False,,,USD,6069000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,MRH Trowe Germany GMBH | One stop 3 | Non-Affiliated Issuer,MRH Trowe Germany GMBH,MRH Trowe Germany GMBH,First Lien,,,,1112000.0,1148000.0,1138000.0,,97.72,5.0,7.15,,,False,,,USD,1112000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Oakbridge Insurance Agency LLC | One stop 1 | Non-Affiliated Issuer,Oakbridge Insurance Agency LLC,Oakbridge Insurance Agency LLC,First Lien,,,,2226000.0,2268000.0,2247000.0,,99.07,4.75,8.42,,,False,,,USD,2226000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Oakbridge Insurance Agency LLC | One stop 2 | Non-Affiliated Issuer,Oakbridge Insurance Agency LLC,Oakbridge Insurance Agency LLC,First Lien,,,,21000.0,21000.0,21000.0,,100.0,4.75,8.42,,,False,,,USD,21000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Oakbridge Insurance Agency LLC | One stop 3 | Non-Affiliated Issuer,Oakbridge Insurance Agency LLC,Oakbridge Insurance Agency LLC,First Lien,,,,1075000.0,1082000.0,1085000.0,,99.08,4.75,8.42,,,False,,,USD,1075000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Oakbridge Insurance Agency LLC | One stop 4 | Non-Affiliated Issuer,Oakbridge Insurance Agency LLC,Oakbridge Insurance Agency LLC,First Lien,,,,795000.0,791000.0,797000.0,,99.75,5.0,8.67,,,False,,,USD,795000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Oakbridge Insurance Agency LLC | One stop 5 | Non-Affiliated Issuer,Oakbridge Insurance Agency LLC,Oakbridge Insurance Agency LLC,First Lien,,,,-5000.0,-2000.0,0.0,,250.0,,,,,False,,,USD,-5000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Pareto Health Intermediate Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","Pareto Health Intermediate Holdings, Inc.","Pareto Health Intermediate Holdings, Inc.",First Lien,,,,-1000.0,-2000.0,0.0,,50.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Pareto Health Intermediate Holdings, Inc. | One stop 2 | Non-Affiliated Issuer","Pareto Health Intermediate Holdings, Inc.","Pareto Health Intermediate Holdings, Inc.",First Lien,,,,84603000.0,84900000.0,85453000.0,,99.01,5.0,8.61,,,False,,,USD,84603000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Pareto Health Intermediate Holdings, Inc. | One stop 3 | Non-Affiliated Issuer","Pareto Health Intermediate Holdings, Inc.","Pareto Health Intermediate Holdings, Inc.",First Lien,,,,415000.0,415000.0,419000.0,,99.05,5.0,8.71,,,False,,,USD,415000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Patriot Growth Insurance Services, LLC | One stop 1 | Non-Affiliated Issuer","Patriot Growth Insurance Services, LLC","Patriot Growth Insurance Services, LLC",First Lien,,,,71535000.0,71070000.0,71656000.0,,99.83,5.0,8.85,,,False,,,USD,71535000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Patriot Growth Insurance Services, LLC | One stop 2 | Non-Affiliated Issuer","Patriot Growth Insurance Services, LLC","Patriot Growth Insurance Services, LLC",First Lien,,,,9755000.0,9641000.0,9773000.0,,99.82,5.0,8.85,,,False,,,USD,9755000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Patriot Growth Insurance Services, LLC | One stop 3 | Non-Affiliated Issuer","Patriot Growth Insurance Services, LLC","Patriot Growth Insurance Services, LLC",First Lien,,,,-3000.0,-36000.0,0.0,,8.33,,,,,False,,,USD,-3000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Patriot Growth Insurance Services, LLC | One stop 4 | Non-Affiliated Issuer","Patriot Growth Insurance Services, LLC","Patriot Growth Insurance Services, LLC",First Lien,,,,3366000.0,3376000.0,3384000.0,,99.47,5.0,8.7,,,False,,,USD,3366000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,People Corporation | One stop 1 | Non-Affiliated Issuer,People Corporation,People Corporation,First Lien,,,,23697000.0,24862000.0,23634000.0,,100.27,5.0,7.57,,,False,,,USD,23697000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,People Corporation | One stop 2 | Non-Affiliated Issuer,People Corporation,People Corporation,First Lien,,,,19898000.0,20275000.0,19844000.0,,100.27,5.0,7.57,,,False,,,USD,19898000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,People Corporation | One stop 3 | Non-Affiliated Issuer,People Corporation,People Corporation,First Lien,,,,7781000.0,8270000.0,7760000.0,,100.27,5.0,7.57,,,False,,,USD,7781000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,People Corporation | One stop 4 | Non-Affiliated Issuer,People Corporation,People Corporation,First Lien,,,,9733000.0,9684000.0,9707000.0,,100.27,5.0,7.57,,,False,,,USD,9733000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,People Corporation | One stop 5 | Non-Affiliated Issuer,People Corporation,People Corporation,First Lien,,,,216000.0,216000.0,216000.0,,100.0,5.0,7.57,,,False,,,USD,216000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,People Corporation | One stop 6 | Non-Affiliated Issuer,People Corporation,People Corporation,First Lien,,,,21921000.0,21614000.0,21834000.0,,100.4,5.0,7.57,,,False,,,USD,21921000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,People Corporation | One stop 7 | Non-Affiliated Issuer,People Corporation,People Corporation,First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Wasabi Lower Holdco, LLC | Senior secured 1 | Non-Affiliated Issuer","Wasabi Lower Holdco, LLC","Wasabi Lower Holdco, LLC",First Lien,,,,-16000.0,-8000.0,0.0,,200.0,,,,,False,,,USD,-16000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Wasabi Lower Holdco, LLC | Senior secured 2 | Non-Affiliated Issuer","Wasabi Lower Holdco, LLC","Wasabi Lower Holdco, LLC",First Lien,,,,2546000.0,2579000.0,2610000.0,,97.55,4.5,8.17,,,False,,,USD,2546000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"World Insurance Associates, LLC | One stop 1 | Non-Affiliated Issuer","World Insurance Associates, LLC","World Insurance Associates, LLC",First Lien,,,,-2000.0,-2000.0,0.0,,100.0,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"World Insurance Associates, LLC | One stop 2 | Non-Affiliated Issuer","World Insurance Associates, LLC","World Insurance Associates, LLC",First Lien,,,,4890000.0,4907000.0,4923000.0,,99.33,5.0,8.7,,,False,,,USD,4890000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Revalize, Inc. | One stop 1 | Non-Affiliated Issuer","Revalize, Inc.","Revalize, Inc.",First Lien,,,,18120000.0,20410000.0,20592000.0,,88.0,6.5,8.6,,1.75,True,,,USD,18120000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Revalize, Inc. | One stop 2 | Non-Affiliated Issuer","Revalize, Inc.","Revalize, Inc.",First Lien,,,,10606000.0,11830000.0,12053000.0,,87.99,6.5,8.6,,1.75,True,,,USD,10606000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Revalize, Inc. | One stop 3 | Non-Affiliated Issuer","Revalize, Inc.","Revalize, Inc.",First Lien,,,,5259000.0,5865000.0,5976000.0,,88.0,6.5,8.6,,1.75,True,,,USD,5259000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Revalize, Inc. | One stop 4 | Non-Affiliated Issuer","Revalize, Inc.","Revalize, Inc.",First Lien,,,,3168000.0,3523000.0,3600000.0,,88.0,6.5,8.6,,1.75,True,,,USD,3168000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Revalize, Inc. | One stop 5 | Non-Affiliated Issuer","Revalize, Inc.","Revalize, Inc.",First Lien,,,,2156000.0,2401000.0,2450000.0,,88.0,6.5,8.6,,1.75,True,,,USD,2156000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Revalize, Inc. | One stop 6 | Non-Affiliated Issuer","Revalize, Inc.","Revalize, Inc.",First Lien,,,,2118000.0,2301000.0,2407000.0,,87.99,6.5,8.6,,1.75,True,,,USD,2118000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Revalize, Inc. | One stop 7 | Non-Affiliated Issuer","Revalize, Inc.","Revalize, Inc.",First Lien,,,,202000.0,219000.0,230000.0,,87.83,6.5,8.6,,1.75,True,,,USD,202000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Revalize, Inc. | One stop 8 | Non-Affiliated Issuer","Revalize, Inc.","Revalize, Inc.",First Lien,,,,106000.0,147000.0,160000.0,,66.25,6.25,9.6,,0.5,True,,,USD,106000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Acquia, Inc. | One stop 1 | Non-Affiliated Issuer","Acquia, Inc.","Acquia, Inc.",First Lien,,,,11960000.0,12012000.0,12020000.0,,99.5,5.0,8.8,,,False,,,USD,11960000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Acquia, Inc. | One stop 2 | Non-Affiliated Issuer","Acquia, Inc.","Acquia, Inc.",First Lien,,,,112000.0,112000.0,112000.0,,100.0,5.0,8.8,,,False,,,USD,112000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Acquia, Inc. | One stop 3 | Non-Affiliated Issuer","Acquia, Inc.","Acquia, Inc.",First Lien,,,,1078000.0,1082000.0,1083000.0,,99.54,5.0,8.8,,,False,,,USD,1078000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CivicPlus, LLC | One stop 1 | Non-Affiliated Issuer","CivicPlus, LLC","CivicPlus, LLC",First Lien,,,,-11000.0,-2000.0,0.0,,550.0,,,,,False,,,USD,-11000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CivicPlus, LLC | One stop 2 | Non-Affiliated Issuer","CivicPlus, LLC","CivicPlus, LLC",First Lien,,,,370000.0,382000.0,384000.0,,96.35,11.75,,,15.45,True,,,USD,370000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CivicPlus, LLC | One stop 3 | Non-Affiliated Issuer","CivicPlus, LLC","CivicPlus, LLC",First Lien,,,,23248000.0,23670000.0,23722000.0,,98.0,6.0,6.92,,2.75,True,,,USD,23248000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CivicPlus, LLC | One stop 4 | Non-Affiliated Issuer","CivicPlus, LLC","CivicPlus, LLC",First Lien,,,,2153000.0,2213000.0,2228000.0,,96.63,6.0,6.92,,2.75,True,,,USD,2153000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"CivicPlus, LLC | One stop 5 | Non-Affiliated Issuer","CivicPlus, LLC","CivicPlus, LLC",First Lien,,,,-9000.0,-2000.0,0.0,,450.0,,,,,False,,,USD,-9000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ContractPod Technologies, Ltd. | One stop 1 | Non-Affiliated Issuer","ContractPod Technologies, Ltd.","ContractPod Technologies, Ltd.",First Lien,,,,502000.0,510000.0,512000.0,,98.05,6.5,6.95,,3.25,True,,,USD,502000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ContractPod Technologies, Ltd. | One stop 2 | Non-Affiliated Issuer","ContractPod Technologies, Ltd.","ContractPod Technologies, Ltd.",First Lien,,,,221000.0,225000.0,226000.0,,97.79,6.5,6.93,,3.25,True,,,USD,221000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ContractPod Technologies, Ltd. | One stop 3 | Non-Affiliated Issuer","ContractPod Technologies, Ltd.","ContractPod Technologies, Ltd.",First Lien,,,,-5000.0,-1000.0,0.0,,500.0,,,,,False,,,USD,-5000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Critical Start, Inc. | One stop 1 | Non-Affiliated Issuer","Critical Start, Inc.","Critical Start, Inc.",First Lien,,,,5385000.0,5543000.0,5551000.0,,97.01,6.82,6.24,,4.25,True,,,USD,5385000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Critical Start, Inc. | One stop 2 | Non-Affiliated Issuer","Critical Start, Inc.","Critical Start, Inc.",First Lien,,,,2472000.0,2528000.0,2549000.0,,96.98,6.75,6.17,,4.25,True,,,USD,2472000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Critical Start, Inc. | One stop 3 | Non-Affiliated Issuer","Critical Start, Inc.","Critical Start, Inc.",First Lien,,,,50000.0,52000.0,54000.0,,92.59,5.25,11.47,,,False,,,USD,50000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Delinea Inc. | One stop 1 | Non-Affiliated Issuer,Delinea Inc.,Delinea Inc.,First Lien,,,,46813000.0,46928000.0,47048000.0,,99.5,4.25,7.95,,,False,,,USD,46813000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Delinea Inc. | One stop 2 | Non-Affiliated Issuer,Delinea Inc.,Delinea Inc.,First Lien,,,,-3000.0,-2000.0,0.0,,150.0,,6.0,,,False,,,USD,-3000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Goldcup 31018 AB | One stop 1 | Non-Affiliated Issuer,Goldcup 31018 AB,Goldcup 31018 AB,First Lien,,,,15153000.0,14393000.0,15908000.0,,95.25,6.37,,,8.5,True,,,USD,15153000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Goldcup 31018 AB | One stop 2 | Non-Affiliated Issuer,Goldcup 31018 AB,Goldcup 31018 AB,First Lien,,,,1414000.0,1365000.0,1484000.0,,95.28,6.38,,,8.51,True,,,USD,1414000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Goldcup 31018 AB | One stop 3 | Non-Affiliated Issuer,Goldcup 31018 AB,Goldcup 31018 AB,First Lien,,,,-12000.0,-1000.0,0.0,,1200.0,,,,,False,,,USD,-12000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kentik Technologies, Inc. | One stop 1 | Non-Affiliated Issuer","Kentik Technologies, Inc.","Kentik Technologies, Inc.",First Lien,,,,50000.0,51000.0,51000.0,,98.04,8.0,7.68,,4.0,True,,,USD,50000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kentik Technologies, Inc. | One stop 2 | Non-Affiliated Issuer","Kentik Technologies, Inc.","Kentik Technologies, Inc.",First Lien,,,,56000.0,55000.0,58000.0,,96.55,8.0,7.68,,4.0,True,,,USD,56000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kentik Technologies, Inc. | One stop 3 | Non-Affiliated Issuer","Kentik Technologies, Inc.","Kentik Technologies, Inc.",First Lien,,,,19000.0,17000.0,20000.0,,95.0,8.0,7.68,,4.0,True,,,USD,19000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kentik Technologies, Inc. | One stop 4 | Non-Affiliated Issuer","Kentik Technologies, Inc.","Kentik Technologies, Inc.",First Lien,,,,6000.0,7000.0,8000.0,,75.0,8.0,7.68,,4.0,True,,,USD,6000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Netwrix Corporation | One stop 1 | Non-Affiliated Issuer,Netwrix Corporation,Netwrix Corporation,First Lien,,,,-8000.0,-1000.0,0.0,,800.0,,,,,False,,,USD,-8000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Netwrix Corporation | One stop 2 | Non-Affiliated Issuer,Netwrix Corporation,Netwrix Corporation,First Lien,,,,9255000.0,9495000.0,9494000.0,,97.48,4.5,8.17,,,False,,,USD,9255000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Netwrix Corporation | One stop 3 | Non-Affiliated Issuer,Netwrix Corporation,Netwrix Corporation,First Lien,,,,371000.0,381000.0,381000.0,,97.38,4.5,8.17,,,False,,,USD,371000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Netwrix Corporation | One stop 4 | Non-Affiliated Issuer,Netwrix Corporation,Netwrix Corporation,First Lien,,,,140000.0,181000.0,184000.0,,76.09,4.5,8.17,,,False,,,USD,140000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Optimizely North America, Inc. | One stop 1 | Non-Affiliated Issuer","Optimizely North America, Inc.","Optimizely North America, Inc.",First Lien,,,,36609000.0,37634000.0,37937000.0,,96.5,5.0,8.67,,,False,,,USD,36609000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Optimizely North America, Inc. | One stop 2 | Non-Affiliated Issuer","Optimizely North America, Inc.","Optimizely North America, Inc.",First Lien,,,,15055000.0,14466000.0,15521000.0,,97.0,5.25,7.16,,,False,,,USD,15055000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Optimizely North America, Inc. | One stop 3 | Non-Affiliated Issuer","Optimizely North America, Inc.","Optimizely North America, Inc.",First Lien,,,,5763000.0,5691000.0,5851000.0,,98.5,5.5,9.23,,,False,,,USD,5763000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Optimizely North America, Inc. | One stop 4 | Non-Affiliated Issuer","Optimizely North America, Inc.","Optimizely North America, Inc.",First Lien,,,,-213000.0,-79000.0,0.0,,269.62,,,,,False,,,USD,-213000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PDQ.com Corporation | One stop 1 | Non-Affiliated Issuer,PDQ.com Corporation,PDQ.com Corporation,First Lien,,,,-3000.0,0.0,0.0,,,,,,,False,,,USD,-3000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PDQ.com Corporation | One stop 2 | Non-Affiliated Issuer,PDQ.com Corporation,PDQ.com Corporation,First Lien,,,,604000.0,631000.0,633000.0,,95.42,4.5,8.2,,,False,,,USD,604000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,PDQ.com Corporation | One stop 3 | Non-Affiliated Issuer,PDQ.com Corporation,PDQ.com Corporation,First Lien,,,,-14000.0,-1000.0,0.0,,1400.0,,,,,False,,,USD,-14000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ReliaQuest Holdings, LLC | One stop 1 | Non-Affiliated Issuer","ReliaQuest Holdings, LLC","ReliaQuest Holdings, LLC",First Lien,,,,12211000.0,12310000.0,12334000.0,,99.0,6.0,6.42,,3.25,True,,,USD,12211000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ReliaQuest Holdings, LLC | One stop 2 | Non-Affiliated Issuer","ReliaQuest Holdings, LLC","ReliaQuest Holdings, LLC",First Lien,,,,-46000.0,-20000.0,0.0,,230.0,,,,,False,,,USD,-46000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ReliaQuest Holdings, LLC | One stop 3 | Non-Affiliated Issuer","ReliaQuest Holdings, LLC","ReliaQuest Holdings, LLC",First Lien,,,,-10000.0,-5000.0,0.0,,200.0,,,,,False,,,USD,-10000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"ReliaQuest Holdings, LLC | One stop 4 | Non-Affiliated Issuer","ReliaQuest Holdings, LLC","ReliaQuest Holdings, LLC",First Lien,,,,29081000.0,29254000.0,29375000.0,,99.0,6.0,6.42,,3.25,True,,,USD,29081000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Saturn Borrower Inc. | One stop 1 | Non-Affiliated Issuer,Saturn Borrower Inc.,Saturn Borrower Inc.,First Lien,,,,26645000.0,26962000.0,27189000.0,,98.0,6.0,9.7,,,False,,,USD,26645000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Saturn Borrower Inc. | One stop 2 | Non-Affiliated Issuer,Saturn Borrower Inc.,Saturn Borrower Inc.,First Lien,,,,110000.0,114000.0,120000.0,,91.67,6.0,9.7,,,False,,,USD,110000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"WPEngine, Inc. | One stop 1 | Non-Affiliated Issuer","WPEngine, Inc.","WPEngine, Inc.",First Lien,,,,5356000.0,5425000.0,5438000.0,,98.49,5.75,9.44,,,False,,,USD,5356000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"WPEngine, Inc. | One stop 2 | Non-Affiliated Issuer","WPEngine, Inc.","WPEngine, Inc.",First Lien,,,,-2000.0,0.0,0.0,,,,,,,False,,,USD,-2000.0
