bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Lightbeam Bidco, Inc. (dba Lazer Spot) | First lien senior secured revolving loan","Lightbeam Bidco, Inc. (dba Lazer Spot)","Lightbeam Bidco, Inc. (dba Lazer Spot)",First Lien,,,,-2000.0,,,,,,,,,False,,,USD,-2000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Lignetics Investment Corp. | First lien senior secured revolving loan,Lignetics Investment Corp.,Lignetics Investment Corp.,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Litera Bidco LLC | First lien senior secured revolving loan,Litera Bidco LLC,Litera Bidco LLC,First Lien,,,,-141000.0,,,,,,,,,False,,,USD,-141000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,MAJCO LLC (dba Big Brand Tire & Service) | First lien senior secured revolving loan,MAJCO LLC (dba Big Brand Tire & Service),MAJCO LLC (dba Big Brand Tire & Service),First Lien,,,,-158000.0,,,,,,,,,False,,,USD,-158000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Maple Acquisition, LLC (dba Medicus) | First lien senior secured revolving loan","Maple Acquisition, LLC (dba Medicus)","Maple Acquisition, LLC (dba Medicus)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Mario Purchaser, LLC (dba Len the Plumber) | First lien senior secured revolving loan","Mario Purchaser, LLC (dba Len the Plumber)","Mario Purchaser, LLC (dba Len the Plumber)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Matterhorn Finco, Inc. (dba Nexthink) | First lien senior secured revolving loan","Matterhorn Finco, Inc. (dba Nexthink)","Matterhorn Finco, Inc. (dba Nexthink)",First Lien,,,,-27000.0,,,,,,,,,False,,,USD,-27000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"MHE Intermediate Holdings, LLC (dba OnPoint Group) | First lien senior secured revolving loan","MHE Intermediate Holdings, LLC (dba OnPoint Group)","MHE Intermediate Holdings, LLC (dba OnPoint Group)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Milan Laser Holdings LLC | First lien senior secured revolving loan,Milan Laser Holdings LLC,Milan Laser Holdings LLC,First Lien,,,,-20000.0,,,,,,,,,False,,,USD,-20000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Ministry Brands Holdings, LLC | First lien senior secured revolving loan","Ministry Brands Holdings, LLC","Ministry Brands Holdings, LLC",First Lien,,,,-27000.0,,,,,,,,,False,,,USD,-27000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Minotaur Acquisition, Inc. (dba Inspira Financial) | First lien senior secured revolving loan","Minotaur Acquisition, Inc. (dba Inspira Financial)","Minotaur Acquisition, Inc. (dba Inspira Financial)",First Lien,,,,-43000.0,,,,,,,,,False,,,USD,-43000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Modernizing Medicine, Inc. (dba ModMed) | First lien senior secured revolving loan","Modernizing Medicine, Inc. (dba ModMed)","Modernizing Medicine, Inc. (dba ModMed)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Monotype Imaging Holdings Inc. | First lien senior secured revolving loan,Monotype Imaging Holdings Inc.,Monotype Imaging Holdings Inc.,First Lien,,,,-269000.0,,,,,,,,,False,,,USD,-269000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,National Dentex Labs LLC (fka Barracuda Dental LLC) | First lien senior secured revolving loan,National Dentex Labs LLC (fka Barracuda Dental LLC),National Dentex Labs LLC (fka Barracuda Dental LLC),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Natural Partners, LLC | First lien senior secured revolving loan","Natural Partners, LLC","Natural Partners, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,NELIPAK EUROPEAN HOLDINGS COÖPERATIEF U.A. | First lien senior secured EUR revolving loan,NELIPAK EUROPEAN HOLDINGS COÖPERATIEF U.A.,NELIPAK EUROPEAN HOLDINGS COÖPERATIEF U.A.,First Lien,,,,-46000.0,,,,,,,,,False,,,USD,-46000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Nelipak Holding Company | First lien senior secured revolving loan,Nelipak Holding Company,Nelipak Holding Company,First Lien,,,,-87000.0,,,,,,,,,False,,,USD,-87000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"NMI Acquisitionco, Inc. (dba Network Merchants) | First lien senior secured revolving loan","NMI Acquisitionco, Inc. (dba Network Merchants)","NMI Acquisitionco, Inc. (dba Network Merchants)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Nova Women's Health, Inc. | First lien senior secured revolving loan","Nova Women's Health, Inc.","Nova Women's Health, Inc.",First Lien,,,,-8000.0,,,,,,,,,False,,,USD,-8000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"OB Hospitalist Group, Inc. | First lien senior secured revolving loan","OB Hospitalist Group, Inc.","OB Hospitalist Group, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Offen, Inc. | First lien senior secured revolving loan","Offen, Inc.","Offen, Inc.",First Lien,,,,-25000.0,,,,,,,,,False,,,USD,-25000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Ole Smoky Distillery, LLC | First lien senior secured revolving loan","Ole Smoky Distillery, LLC","Ole Smoky Distillery, LLC",First Lien,,,,-10000.0,,,,,,,,,False,,,USD,-10000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Onward Acquireco, Inc. (dba OneStream) | First lien senior secured revolving loan","Onward Acquireco, Inc. (dba OneStream)","Onward Acquireco, Inc. (dba OneStream)",First Lien,,,,-40000.0,,,,,,,,,False,,,USD,-40000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Packaging Coordinators Midco, Inc. | First lien senior secured revolving loan","Packaging Coordinators Midco, Inc.","Packaging Coordinators Midco, Inc.",First Lien,,,,-169000.0,,,,,,,,,False,,,USD,-169000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Paris US Holdco, Inc. (dba Precinmac) | First lien senior secured revolving loan","Paris US Holdco, Inc. (dba Precinmac)","Paris US Holdco, Inc. (dba Precinmac)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Patriot Acquisition TopCo S.À R.L. (dba Corza Health, Inc.) | First lien senior secured revolving loan","Patriot Acquisition TopCo S.À R.L. (dba Corza Health, Inc.)","Patriot Acquisition TopCo S.À R.L. (dba Corza Health, Inc.)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"PDI TA Holdings, Inc. | First lien senior secured revolving loan","PDI TA Holdings, Inc.","PDI TA Holdings, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Peachtree Buyer, Inc. (dba Pond & Company) | First lien senior secured revolving loan","Peachtree Buyer, Inc. (dba Pond & Company)","Peachtree Buyer, Inc. (dba Pond & Company)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"PetVet Care Centers, LLC | First lien senior secured revolving loan","PetVet Care Centers, LLC","PetVet Care Centers, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"PPV Intermediate Holdings, LLC | First lien senior secured revolving loan","PPV Intermediate Holdings, LLC","PPV Intermediate Holdings, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Premise Health Holding Corp. | First lien senior secured revolving loan,Premise Health Holding Corp.,Premise Health Holding Corp.,First Lien,,,,-129000.0,,,,,,,,,False,,,USD,-129000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Puma Buyer, LLC (dba PANTHERx) | First lien senior secured revolving loan","Puma Buyer, LLC (dba PANTHERx)","Puma Buyer, LLC (dba PANTHERx)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"QAD, Inc. | First lien senior secured revolving loan","QAD, Inc.","QAD, Inc.",First Lien,,,,-91000.0,,,,,,,,,False,,,USD,-91000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Quva Pharma, Inc. | First lien senior secured revolving loan","Quva Pharma, Inc.","Quva Pharma, Inc.",First Lien,,,,-130000.0,,,,,,,,,False,,,USD,-130000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Rhea Parent, Inc. | First lien senior secured revolving loan","Rhea Parent, Inc.","Rhea Parent, Inc.",First Lien,,,,-44000.0,,,,,,,,,False,,,USD,-44000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"RL Datix Holdings (USA), Inc. | First lien senior secured revolving loan","RL Datix Holdings (USA), Inc.","RL Datix Holdings (USA), Inc.",First Lien,,,,-193000.0,,,,,,,,,False,,,USD,-193000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Sara Lee Frozen Bakery, LLC (fka KSLB Holdings, LLC) | First lien senior secured revolving loan","Sara Lee Frozen Bakery, LLC (fka KSLB Holdings, LLC)","Sara Lee Frozen Bakery, LLC (fka KSLB Holdings, LLC)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Securonix, Inc. | First lien senior secured revolving loan","Securonix, Inc.","Securonix, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Senderra RX Acquisition, LLC | First lien senior secured revolving loan","Senderra RX Acquisition, LLC","Senderra RX Acquisition, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Sensor Technology Topco, Inc. (dba Humanetics) | First lien senior secured revolving loan","Sensor Technology Topco, Inc. (dba Humanetics)","Sensor Technology Topco, Inc. (dba Humanetics)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Simplicity Financial Marketing Group Holdings, Inc. | First lien senior secured revolving loan","Simplicity Financial Marketing Group Holdings, Inc.","Simplicity Financial Marketing Group Holdings, Inc.",First Lien,,,,-68000.0,,,,,,,,,False,,,USD,-68000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Smarsh Inc. | First lien senior secured revolving loan,Smarsh Inc.,Smarsh Inc.,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Soliant Lower Intermediate, LLC (dba Soliant) | First lien senior secured revolving loan","Soliant Lower Intermediate, LLC (dba Soliant)","Soliant Lower Intermediate, LLC (dba Soliant)",First Lien,,,,-1207000.0,,,,,,,,,False,,,USD,-1207000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Spaceship Purchaser, Inc. (dba Squarespace) | First lien senior secured revolving loan","Spaceship Purchaser, Inc. (dba Squarespace)","Spaceship Purchaser, Inc. (dba Squarespace)",First Lien,,,,-47000.0,,,,,,,,,False,,,USD,-47000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"STS PARENT, LLC (dba STS Aviation Group) | First lien senior secured revolving loan","STS PARENT, LLC (dba STS Aviation Group)","STS PARENT, LLC (dba STS Aviation Group)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"SWK BUYER, Inc. (dba Stonewall Kitchen) | First lien senior secured revolving loan","SWK BUYER, Inc. (dba Stonewall Kitchen)","SWK BUYER, Inc. (dba Stonewall Kitchen)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Tamarack Intermediate, L.L.C. (dba Verisk 3E) | First lien senior secured revolving loan","Tamarack Intermediate, L.L.C. (dba Verisk 3E)","Tamarack Intermediate, L.L.C. (dba Verisk 3E)",First Lien,,,,-4000.0,,,,,,,,,False,,,USD,-4000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Themis Solutions Inc. (dba Clio) | First lien senior secured revolving loan,Themis Solutions Inc. (dba Clio),Themis Solutions Inc. (dba Clio),First Lien,,,,-63000.0,,,,,,,,,False,,,USD,-63000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Thunder Purchaser, Inc. (dba Vector Solutions) | First lien senior secured revolving loan","Thunder Purchaser, Inc. (dba Vector Solutions)","Thunder Purchaser, Inc. (dba Vector Solutions)",First Lien,,,,-138000.0,,,,,,,,,False,,,USD,-138000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Truist Insurance Holdings, LLC | First lien senior secured revolving loan","Truist Insurance Holdings, LLC","Truist Insurance Holdings, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Unified Women's Healthcare, LP | First lien senior secured revolving loan","Unified Women's Healthcare, LP","Unified Women's Healthcare, LP",First Lien,,,,-1000.0,,,,,,,,,False,,,USD,-1000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"USRP Holdings, Inc. (dba U.S. Retirement and Benefits Partners) | First lien senior secured revolving loan","USRP Holdings, Inc. (dba U.S. Retirement and Benefits Partners)","USRP Holdings, Inc. (dba U.S. Retirement and Benefits Partners)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Valeris, Inc. (fka Phantom Purchaser, Inc.) | First lien senior secured revolving loan","Valeris, Inc. (fka Phantom Purchaser, Inc.)","Valeris, Inc. (fka Phantom Purchaser, Inc.)",First Lien,,,,-14000.0,,,,,,,,,False,,,USD,-14000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Vital Bidco AB (dba Vitamin Well) | First lien senior secured revolving loan,Vital Bidco AB (dba Vitamin Well),Vital Bidco AB (dba Vitamin Well),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Wipfli Advisory LLC | First lien senior secured revolving loan,Wipfli Advisory LLC,Wipfli Advisory LLC,First Lien,,,,-47000.0,,,,,,,,,False,,,USD,-47000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Wrench Group LLC | First lien senior secured revolving loan,Wrench Group LLC,Wrench Group LLC,First Lien,,,,-128000.0,,,,,,,,,False,,,USD,-128000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"WU Holdco, Inc. (dba PurposeBuilt Brands) | First lien senior secured revolving loan","WU Holdco, Inc. (dba PurposeBuilt Brands)","WU Holdco, Inc. (dba PurposeBuilt Brands)",First Lien,,,,-36000.0,,,,,,,,,False,,,USD,-36000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Zendesk, Inc. | First lien senior secured revolving loan","Zendesk, Inc.","Zendesk, Inc.",First Lien,,,,-311000.0,,,,,,,,,False,,,USD,-311000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Percheron Horsepower-A LP (dba Big Brand Tire & Service) | LP Interest,Percheron Horsepower-A LP (dba Big Brand Tire & Service),Percheron Horsepower-A LP (dba Big Brand Tire & Service),LP Interest,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Polar Investors LP (dba Dentalcorp) | Common equity,Polar Investors LP (dba Dentalcorp),Polar Investors LP (dba Dentalcorp),Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Valor CI Blocker Feeder LP | Investment partnership,Valor CI Blocker Feeder LP,Valor CI Blocker Feeder LP,,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Pluralsight, LLC | First lien senior secured delayed draw term loan","Pluralsight, LLC","Pluralsight, LLC",First Lien,,,,-1000000.0,,,,,,,,,False,,,USD,-1000000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Pluralsight, LLC | First lien senior secured revolving loan","Pluralsight, LLC","Pluralsight, LLC",First Lien,,,,-400000.0,,,,,,,,,False,,,USD,-400000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Notorious Topco, LLC (dba Beauty Industry Group) | First lien senior secured revolving loan","Notorious Topco, LLC (dba Beauty Industry Group)","Notorious Topco, LLC (dba Beauty Industry Group)",First Lien,,,,-108000.0,,,,,,,,,False,,,USD,-108000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"PS Operating Company LLC (fka QC Supply, LLC) | First lien senior secured revolving loan","PS Operating Company LLC (fka QC Supply, LLC)","PS Operating Company LLC (fka QC Supply, LLC)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Swipe Acquisition Corporation (dba PLI) | First lien senior secured revolving loan,Swipe Acquisition Corporation (dba PLI),Swipe Acquisition Corporation (dba PLI),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"AAM Series 1.1 Rail and Domestic Intermodal Feeder, LLC | Specialty finance equity investment","AAM Series 1.1 Rail and Domestic Intermodal Feeder, LLC","AAM Series 1.1 Rail and Domestic Intermodal Feeder, LLC",Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,LSI Financing LLC | Specialty finance equity investment,LSI Financing LLC,LSI Financing LLC,Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,OWL-HP FINANCE LLC | Specialty finance equity investment,OWL-HP FINANCE LLC,OWL-HP FINANCE LLC,Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Blue Owl Cross-Strategy Opportunities LLC (BOCSO),Blue Owl Cross-Strategy Opportunities LLC (BOCSO),Blue Owl Cross-Strategy Opportunities LLC (BOCSO),,,,,1240000000.0,1250000000.0,,,99.2,,,,,False,,,USD,1240000000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Unfunded — Portfolio Commitments,Unfunded — Portfolio Commitments,Unfunded — Portfolio Commitments,Unfunded Commitment,,,,-8744000.0,,,,,,,,,False,,,USD,-8744000.0
