bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"ATX Networks Corp, Class B-1 Common Stock",ATX Networks Corp,ATX Networks Corp,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"ATX Networks Corp, Class B-2 Common Stock",ATX Networks Corp,ATX Networks Corp,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"AVE Holdings I Corp (fka Amerivet Partners Management Inc), Preferred Stock | Health Care Equipment & Services",AVE Holdings I Corp (fka Amerivet Partners Management Inc),AVE Holdings I Corp (fka Amerivet Partners Management Inc),Preferred Equity,Health Care Equipment & Services,,,1804283.7290353891,16870052.866480887,,19106.0,10.7,11.5,,,,False,,,USD,2000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Belk Inc, Common Stock | Consumer Discretionary Distribution & Retail",Belk Inc,Belk Inc,Common Equity,Consumer Discretionary Distribution & Retail,,,30311966.647794537,19666692.646485742,,1264079.0,154.13,,,,,False,,,USD,33600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Borden (New Dairy Opco), Common Stock | Food, Beverage & Tobacco",Borden (New Dairy Opco),Borden (New Dairy Opco),Common Equity,"Food, Beverage & Tobacco",,,9472489.577435791,0.0,,11167000.0,,,,,,False,,,USD,10500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Borden (New Dairy Opco), Common Stock 2",Borden (New Dairy Opco),Borden (New Dairy Opco),Common Equity,,,,9472489.577435791,,,,,,,,,False,,,USD,10500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bowery Farming Inc, Warrant | Food, Beverage & Tobacco",Bowery Farming Inc,Bowery Farming Inc,Warrant,"Food, Beverage & Tobacco",,,0.0,0.0,,147815378.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bowery Farming Inc, Warrants | Food, Beverage & Tobacco 1",Bowery Farming Inc,Bowery Farming Inc,Warrant,"Food, Beverage & Tobacco",,,0.0,0.0,,161828.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bowery Farming Inc, Warrants | Food, Beverage & Tobacco 2",Bowery Farming Inc,Bowery Farming Inc,Warrant,"Food, Beverage & Tobacco",,,0.0,0.0,,1918831.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"CDS US Intermediate Holdings Inc, Common Stock | Media & Entertainment",CDS US Intermediate Holdings Inc,CDS US Intermediate Holdings Inc,Common Equity,Media & Entertainment,,,17321123.798739735,16509196.12067381,,2023714.0,104.92,,,,,False,,,USD,19200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Cengage Learning, Inc, Common Stock | Media & Entertainment",Cengage Learning,Cengage Learning,Common Equity,Media & Entertainment,,,4240066.763233164,6766063.9838827085,,227802.0,62.67,,,,,False,,,USD,4700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Constellis Holdings LLC, Preferred Equity | Capital Goods",Constellis Holdings LLC,Constellis Holdings LLC,Preferred Equity,Capital Goods,,,0.0,2886853.9664566224,,69653.0,0.0,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Cubic Corp, Common Stock | Software & Services",Cubic Corp,Cubic Corp,Common Equity,Software & Services,,,0.0,0.0,,72.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Cubic Corp, Preferred Equity | Software & Services",Cubic Corp,Cubic Corp,Preferred Equity,Software & Services,,,0.0,0.0,,36445084.0,,11.0,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Cubic Corp, Preferred Stock | Software & Services",Cubic Corp,Cubic Corp,Preferred Equity,Software & Services,,,0.0,0.0,,16279436.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Cubic Corp, Warrant | Software & Services",Cubic Corp,Cubic Corp,Warrant,Software & Services,,,0.0,0.0,,76.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Galaxy Universal LLC, Common Stock | Consumer Durables & Apparel",Galaxy Universal LLC,Galaxy Universal LLC,Common Equity,Consumer Durables & Apparel,,,90214.18645176945,180428.3729035389,,1811.0,50.0,,,,,False,,,USD,100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Galaxy Universal LLC, Preferred Stock | Consumer Durables & Apparel 1",Galaxy Universal LLC,Galaxy Universal LLC,Preferred Equity,Consumer Durables & Apparel,,,5503065.373557936,5051994.441299089,,36149.0,108.93,,,,,False,,,USD,6100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Galaxy Universal LLC, Preferred Stock | Consumer Durables & Apparel 2",Galaxy Universal LLC,Galaxy Universal LLC,Preferred Equity,Consumer Durables & Apparel,,,8750776.085821636,4781351.881943781,,20604.0,183.02,,,,,False,,,USD,9700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Galaxy Universal LLC, Trade Claim | Consumer Durables & Apparel",Galaxy Universal LLC,Galaxy Universal LLC,,Consumer Durables & Apparel,,,451070.9322588473,902141.8645176946,,7701195.0,50.0,,,,,False,,,USD,500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Gracent LLC, Class A Common Stock | Health Care Equipment & Services",Gracent LLC,Gracent LLC,Common Equity,Health Care Equipment & Services,,,0.0,0.0,,250.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Gracent LLC, Class A Common Stock",Gracent LLC,Gracent LLC,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Gracent LLC, Preferred Equity | Health Care Equipment & Services",Gracent LLC,Gracent LLC,Preferred Equity,Health Care Equipment & Services,,,0.0,0.0,,1000.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Gracent LLC, Preferred Stock B | Health Care Equipment & Services",Gracent LLC,Gracent LLC,Preferred Equity,Health Care Equipment & Services,,,0.0,0.0,,745.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Gracent LLC, Preferred Stock B",Gracent LLC,Gracent LLC,Preferred Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Gracent LLC, Preferred Equity",Gracent LLC,Gracent LLC,Preferred Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"HM Dunn Co Inc, Common Stock | Capital Goods",HM Dunn Co Inc,HM Dunn Co Inc,Common Equity,Capital Goods,,,1443426.9832283112,0.0,,975.0,,,,,,False,,,USD,1600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"HM Dunn Co Inc, Common Stock",HM Dunn Co Inc,HM Dunn Co Inc,Common Equity,,,,1443426.9832283112,,,,,,,,,False,,,USD,1600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"HM Dunn Co Inc, Preferred Equity | Capital Goods",HM Dunn Co Inc,HM Dunn Co Inc,Preferred Equity,Capital Goods,,,16238553.561318502,12539771.916795954,,1642.0,129.5,12.0,,,,False,,,USD,18000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"JW Aluminum Co, Preferred Stock | Materials",JW Aluminum Co,JW Aluminum Co,Preferred Equity,Materials,,,184578225.4803203,112587304.69180827,,102237.0,163.94,,,,,False,,,USD,204600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kellermeyer Bergensons Services LLC, Common Stock | Commercial & Professional Services",Kellermeyer Bergensons Services LLC,Kellermeyer Bergensons Services LLC,Common Equity,Commercial & Professional Services,,,0.0,0.0,,26230661.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kellermeyer Bergensons Services LLC, Common Stock",Kellermeyer Bergensons Services LLC,Kellermeyer Bergensons Services LLC,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kellermeyer Bergensons Services LLC, Preferred Stock | Commercial & Professional Services",Kellermeyer Bergensons Services LLC,Kellermeyer Bergensons Services LLC,Preferred Equity,Commercial & Professional Services,,,0.0,43573452.05620465,,26230661.0,0.0,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kestra Financial Inc, Preferred Equity | Financial Services",Kestra Financial Inc,Kestra Financial Inc,Preferred Equity,Financial Services,,,1894497.9154871586,1894497.9154871586,,2120.0,100.0,12.0,,,,False,,,USD,2100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Lido Advisors LLC, Class A Common Stock | Financial Services",Lido Advisors LLC,Lido Advisors LLC,Common Equity,Financial Services,,,4961780.25484732,4510709.322588473,,4835590.0,110.0,,,,,False,,,USD,5500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Lido Advisors LLC, Class Z Preferred Stock | Financial Services",Lido Advisors LLC,Lido Advisors LLC,Preferred Equity,Financial Services,,,4961780.25484732,4510709.322588473,,4835590.0,110.0,,,,,False,,,USD,5500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Lionbridge Technologies Inc, Common Equity | Media & Entertainment",Lionbridge Technologies Inc,Lionbridge Technologies Inc,Common Equity,Media & Entertainment,,,0.0,0.0,,55474.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Lionbridge Technologies Inc, Common Equity",Lionbridge Technologies Inc,Lionbridge Technologies Inc,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Lionbridge Technologies Inc, Preferred Stock | Media & Entertainment",Lionbridge Technologies Inc,Lionbridge Technologies Inc,Preferred Equity,Media & Entertainment,,,0.0,0.0,,13868322.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Lionbridge Technologies Inc, Preferred Stock",Lionbridge Technologies Inc,Lionbridge Technologies Inc,Preferred Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Lipari Foods LLC, Common Stock | Consumer Staples Distribution & Retail",Lipari Foods LLC,Lipari Foods LLC,Common Equity,Consumer Staples Distribution & Retail,,,3698781.6445225477,7217134.916141557,,7946073.0,51.25,,,,,False,,,USD,4100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Magna Legal Services LLC, Common Stock | Commercial & Professional Services",Magna Legal Services LLC,Magna Legal Services LLC,Common Equity,Commercial & Professional Services,,,8119276.780659251,4420495.136136703,,4938192.0,183.67,,,,,False,,,USD,9000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Med-Metrix, Common Stock | Software & Services",Med-Metrix,Med-Metrix,Common Equity,Software & Services,,,4691137.6954920115,4510709.322588473,,5000000.0,104.0,,,,,False,,,USD,5200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Miami Beach Medical Group LLC, Common Stock | Health Care Equipment & Services",Miami Beach Medical Group LLC,Miami Beach Medical Group LLC,Common Equity,Health Care Equipment & Services,,,6856278.170334478,6314993.051623861,,6978924.0,108.57,,,,,False,,,USD,7600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Misys Ltd, Preferred Stock | Software & Services",Misys Ltd,Misys Ltd,Preferred Equity,Software & Services,,,34191176.665220626,34822675.97038301,,39939.0,98.19,13.3,,,,False,,,USD,37900000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"NCI Inc, Class A-1 Common Stock | Software & Services",NCI Inc,NCI Inc,Common Equity,Software & Services,,,0.0,0.0,,42923.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"NCI Inc, Class B-1 Common Stock | Software & Services",NCI Inc,NCI Inc,Common Equity,Software & Services,,,0.0,0.0,,30121.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"NCI Inc, Class I-1 Common Stock | Software & Services",NCI Inc,NCI Inc,Common Equity,Software & Services,,,0.0,0.0,,42923.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"NCI Inc, Class A-1 Common Stock",NCI Inc,NCI Inc,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"NCI Inc, Class B-1 Common Stock",NCI Inc,NCI Inc,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"NCI Inc, Class I-1 Common Stock",NCI Inc,NCI Inc,Common Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"NCI Inc, Class C Common Stock | Software & Services",NCI Inc,NCI Inc,Common Equity,Software & Services,,,40957240.64910333,18223265.663257428,,49406.0,224.75,,,,,False,,,USD,45400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"New Era Technology LLC, Common Stock | Software & Services",New Era Technology LLC,New Era Technology LLC,Common Equity,Software & Services,,,0.0,0.0,,9426.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"New Era Technology LLC, Preferred Stock | Software & Services",New Era Technology LLC,New Era Technology LLC,Preferred Equity,Software & Services,,,2165140.474842467,4330280.949684934,,9426.0,50.0,,,,,False,,,USD,2400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nidda Healthcare Holding AG, Common Stock | Pharmaceuticals, Biotechnology & Life Sciences",Nidda Healthcare Holding AG,Nidda Healthcare Holding AG,Common Equity,"Pharmaceuticals, Biotechnology & Life Sciences",,,2886853.9664566224,2886853.9664566224,,2760074.0,100.0,,,,,False,,,USD,3200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"One Call Care Management Inc, Common Stock | Health Care Equipment & Services",One Call Care Management Inc,One Call Care Management Inc,Common Equity,Health Care Equipment & Services,,,811927.678065925,1894497.9154871586,,34872.0,42.86,,,,,False,,,USD,900000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"One Call Care Management Inc, Preferred Stock A | Health Care Equipment & Services",One Call Care Management Inc,One Call Care Management Inc,Preferred Equity,Health Care Equipment & Services,,,16509196.12067381,20568834.511003435,,371992.0,80.26,,,,,False,,,USD,18300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"One Call Care Management Inc, Preferred Stock B | Health Care Equipment & Services",One Call Care Management Inc,One Call Care Management Inc,Preferred Equity,Health Care Equipment & Services,,,10194203.069049949,10103988.882598178,,10965680.0,100.89,9.0,,,,False,,,USD,11300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Polyconcept North America Inc, Class A - 1 Units | Household & Personal Products",Polyconcept North America Inc,Polyconcept North America Inc,Equity,Household & Personal Products,,,1804283.7290353891,2706425.5935530835,,30000.0,66.67,,,,,False,,,USD,2000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Production Resource Group LLC, Common Stock | Media & Entertainment",Production Resource Group LLC,Production Resource Group LLC,Common Equity,Media & Entertainment,,,31845607.817474615,85974119.68853629,,581691.0,37.04,,,,,False,,,USD,35300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Proserv Acquisition LLC, Class A Preferred Units | Energy",Proserv Acquisition LLC,Proserv Acquisition LLC,Preferred Equity,Energy,,,1984712.101938928,2796639.780004853,,837780.0,70.97,,,,,False,,,USD,2200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Quoizel, LLC, Common Stock | Consumer Durables & Apparel",Quoizel,Quoizel,Common Equity,Consumer Durables & Apparel,,,1714069.5425836195,7487777.475496865,,4563.0,22.89,,,,,False,,,USD,1900000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Quorum Health Corp, Private Equity | Health Care Equipment & Services 1",Quorum Health Corp,Quorum Health Corp,Equity,Health Care Equipment & Services,,,9111632.831628714,4961780.25484732,,5521128.0,183.64,,,,,False,,,USD,10100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Quorum Health Corp, Private Equity | Health Care Equipment & Services 2",Quorum Health Corp,Quorum Health Corp,Equity,Health Care Equipment & Services,,,6766063.9838827085,1894497.9154871586,,2070423.0,357.14,,,,,False,,,USD,7500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Quorum Health Corp, Trade Claim | Health Care Equipment & Services",Quorum Health Corp,Quorum Health Corp,,Health Care Equipment & Services,,,451070.9322588473,631499.3051623862,,8301000.0,71.43,,,,,False,,,USD,500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Quorum Health Corp, Trust Initial Funding Units | Health Care Equipment & Services",Quorum Health Corp,Quorum Health Corp,Equity,Health Care Equipment & Services,,,90214.18645176945,180428.3729035389,,143400.0,50.0,,,,,False,,,USD,100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Sorenson Communications LLC, Common Stock | Telecommunication Services",Sorenson Communications LLC,Sorenson Communications LLC,Common Equity,Telecommunication Services,,,2796639.780004853,6405207.238075631,,42731.0,43.66,,,,,False,,,USD,3100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Stuart Weitzman Inc, Common Stock | Consumer Durables & Apparel",Stuart Weitzman Inc,Stuart Weitzman Inc,Common Equity,Consumer Durables & Apparel,,,0.0,0.0,,5451.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Ultra Electronics Holdings PLC, Private Equity | Capital Goods 1",Ultra Electronics Holdings PLC,Ultra Electronics Holdings PLC,Equity,Capital Goods,,,3969424.203877856,631499.3051623862,,67364389.0,628.57,,,,,False,,,USD,4400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Ultra Electronics Holdings PLC, Private Equity | Capital Goods 2",Ultra Electronics Holdings PLC,Ultra Electronics Holdings PLC,Equity,Capital Goods,,,7487777.475496865,1172784.4238730029,,1272105.0,638.46,,,,,False,,,USD,8300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Wittur Holding GmbH, Common Stock | Capital Goods",Wittur Holding GmbH,Wittur Holding GmbH,Common Equity,Capital Goods,,,13983198.900024265,7217134.916141557,,11630.0,193.75,,,,,False,,,USD,15500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Prime St LLC, ABF Equity",Prime St LLC,Prime St LLC,Equity,,,,0.0,,,,,,,,,False,,,USD,0.0
