bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,UBM AcquireCo LLC | Common Equity,UBM AcquireCo LLC,UBM AcquireCo LLC,Common Equity,,,,8000000.0,8000000.0,,80.0,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UPS Intermediate, LLC | Secured Debt 1","UPS Intermediate, LLC","UPS Intermediate, LLC",Secured Debt,,,,13131000.0,12871000.0,13134000.0,,102.02,6.5,10.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UPS Intermediate, LLC | Secured Debt 2","UPS Intermediate, LLC","UPS Intermediate, LLC",Secured Debt,,,,3540000.0,3461000.0,3541000.0,,102.28,6.5,10.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UPS Intermediate, LLC | Secured Debt 3","UPS Intermediate, LLC","UPS Intermediate, LLC",Secured Debt,,,,42784000.0,42232000.0,42794000.0,,101.31,6.5,10.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UPS Intermediate, LLC | Common Equity","UPS Intermediate, LLC","UPS Intermediate, LLC",Common Equity,,,,1630000.0,1443000.0,,1443.0,112.96,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UserZoom Technologies, Inc. | Secured Debt 1","UserZoom Technologies, Inc.","UserZoom Technologies, Inc.",Secured Debt,,,,323000.0,317000.0,323000.0,,101.89,7.75,11.4,,1.75,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"UserZoom Technologies, Inc. | Secured Debt 2","UserZoom Technologies, Inc.","UserZoom Technologies, Inc.",Secured Debt,,,,4016000.0,3950000.0,4016000.0,,101.67,7.75,11.42,,1.75,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Vitesse Systems | Secured Debt 1,Vitesse Systems,Vitesse Systems,Secured Debt,,,,7727000.0,7609000.0,7727000.0,,101.55,7.0,10.95,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Vitesse Systems | Secured Debt 2,Vitesse Systems,Vitesse Systems,Secured Debt,,,,3883000.0,3789000.0,3883000.0,,102.48,7.0,10.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Vitesse Systems | Secured Debt 3,Vitesse Systems,Vitesse Systems,Secured Debt,,,,41544000.0,40979000.0,41544000.0,,101.38,7.0,10.96,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"VORTEQ Coil Finishers, LLC | Common Equity","VORTEQ Coil Finishers, LLC","VORTEQ Coil Finishers, LLC",Common Equity,,,,4030000.0,1038000.0,,1038462.0,388.25,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Wash & Wax Systems LLC | Secured Debt 1,Wash & Wax Systems LLC,Wash & Wax Systems LLC,Secured Debt,,,,322000.0,322000.0,322000.0,,100.0,5.5,9.19,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Wash & Wax Systems LLC | Secured Debt 2,Wash & Wax Systems LLC,Wash & Wax Systems LLC,Secured Debt,,,,7498000.0,7498000.0,7498000.0,,100.0,5.5,9.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Wash & Wax Systems LLC | Secured Debt 3,Wash & Wax Systems LLC,Wash & Wax Systems LLC,Secured Debt,,,,5392000.0,5392000.0,5392000.0,,100.0,,12.0,,12.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Wash & Wax Systems LLC | Common Equity,Wash & Wax Systems LLC,Wash & Wax Systems LLC,Common Equity,,,,1370000.0,3410000.0,,3219.0,40.18,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Watterson Brands, LLC | Secured Debt 1","Watterson Brands, LLC","Watterson Brands, LLC",Secured Debt,,,,1343000.0,2257000.0,2339000.0,,59.5,,12.0,,4.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Watterson Brands, LLC | Secured Debt 2","Watterson Brands, LLC","Watterson Brands, LLC",Secured Debt,,,,231000.0,380000.0,402000.0,,60.79,,12.0,,4.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Watterson Brands, LLC | Secured Debt 3","Watterson Brands, LLC","Watterson Brands, LLC",Secured Debt,,,,9499000.0,15978000.0,16540000.0,,59.45,,12.0,,4.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Watterson Brands, LLC | Secured Debt 4","Watterson Brands, LLC","Watterson Brands, LLC",Secured Debt,,,,7598000.0,12780000.0,13230000.0,,59.45,,12.0,,4.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Winter Services LLC | Secured Debt 1,Winter Services LLC,Winter Services LLC,Secured Debt,,,,2933000.0,2875000.0,2933000.0,,102.02,7.5,11.43,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Winter Services LLC | Secured Debt 2,Winter Services LLC,Winter Services LLC,Secured Debt,,,,1874000.0,1866000.0,1874000.0,,100.43,7.5,11.42,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Winter Services LLC | Secured Debt 3,Winter Services LLC,Winter Services LLC,Secured Debt,,,,7240000.0,7192000.0,7240000.0,,100.67,6.5,10.42,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Winter Services LLC | Secured Debt 4,Winter Services LLC,Winter Services LLC,Secured Debt,,,,7240000.0,7192000.0,7240000.0,,100.67,8.5,12.42,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Xenon Arc, Inc. | Secured Debt 1","Xenon Arc, Inc.","Xenon Arc, Inc.",Secured Debt,,,,23510000.0,23330000.0,23510000.0,,100.77,5.75,9.54,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Xenon Arc, Inc. | Secured Debt 2","Xenon Arc, Inc.","Xenon Arc, Inc.",Secured Debt,,,,36960000.0,36702000.0,36959000.0,,100.7,5.75,9.52,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Xenon Arc, Inc. | Secured Debt 3","Xenon Arc, Inc.","Xenon Arc, Inc.",Secured Debt,,,,10525000.0,10374000.0,10525000.0,,101.46,5.75,9.55,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"YS Garments, LLC | Secured Debt","YS Garments, LLC","YS Garments, LLC",Secured Debt,,,,9007000.0,10520000.0,10592000.0,,85.62,7.5,11.26,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ZRG Partners, LLC | Secured Debt 1","ZRG Partners, LLC","ZRG Partners, LLC",Secured Debt,,,,8685000.0,8552000.0,8685000.0,,101.56,5.0,11.75,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ZRG Partners, LLC | Secured Debt 2","ZRG Partners, LLC","ZRG Partners, LLC",Secured Debt,,,,15920000.0,15670000.0,15920000.0,,101.6,6.0,9.69,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ZRG Partners, LLC | Secured Debt 3","ZRG Partners, LLC","ZRG Partners, LLC",Secured Debt,,,,6485000.0,6399000.0,6485000.0,,101.34,6.0,9.6,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ZRG Partners, LLC | Secured Debt 4","ZRG Partners, LLC","ZRG Partners, LLC",Secured Debt,,,,46385000.0,45767000.0,46385000.0,,101.35,6.0,9.69,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Bettercloud, Inc. | Secured Debt","Bettercloud, Inc.","Bettercloud, Inc.",Secured Debt,,,,0.0,,,,,8.25,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Bettercloud, Inc. | Common Equity","Bettercloud, Inc.","Bettercloud, Inc.",Common Equity,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Secured Debt 1.2","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Secured Debt,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ASC Interests, LLC | Secured Debt 1","ASC Interests, LLC","ASC Interests, LLC",Secured Debt,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ASC Interests, LLC | Secured Debt 2","ASC Interests, LLC","ASC Interests, LLC",Secured Debt,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ASC Interests, LLC | Preferred Member Units","ASC Interests, LLC","ASC Interests, LLC",Preferred Equity,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"ASC Interests, LLC | Member Units","ASC Interests, LLC","ASC Interests, LLC",Equity,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Bolder Panther Group, LLC | Secured Debt 2","Bolder Panther Group, LLC","Bolder Panther Group, LLC",Secured Debt,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"KBK Industries, LLC | Member Units","KBK Industries, LLC","KBK Industries, LLC",Equity,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"KBK Industries, LLC | Secured Debt 1","KBK Industries, LLC","KBK Industries, LLC",Secured Debt,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"KBK Industries, LLC | Secured Debt 2","KBK Industries, LLC","KBK Industries, LLC",Secured Debt,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Nello Industries Investco, LLC | Secured Debt 1","Nello Industries Investco, LLC","Nello Industries Investco, LLC",Secured Debt,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Amounts related to investments transferred to or from other 1940 Act classification during the period | Preferred Equity 1,Amounts related to investments transferred to or from other 1940 Act classification during the period,Amounts related to investments transferred to or from other 1940 Act classification during the period,Preferred Equity,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Amounts related to investments transferred to or from other 1940 Act classification during the period | Preferred Equity 2,Amounts related to investments transferred to or from other 1940 Act classification during the period,Amounts related to investments transferred to or from other 1940 Act classification during the period,Preferred Equity,,,,0.0,,,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"RFG AcquireCo, LLC | Secured Debt 1.3","RFG AcquireCo, LLC","RFG AcquireCo, LLC",Secured Debt,,,,0.0,,,,,,,,,False,,,USD,
