bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw,sector_soi,affiliation_soi,investment_type_soi,base_rate_soi,maturity_soi,acq_soi,business_description,rate_floor_soi,footnotes,pct_net_assets_soi,interest_rate_soi,spread_soi,pik_rate_soi,gics_sector,gics_industry_group,type_canonical,common_name,legal_name
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Flame King Holdings, LLC | Preferred Equity","Flame King Holdings, LLC","Flame King Holdings, LLC",Preferred Equity,,,,55750000.0,10400000.0,,9360.0,536.06,,,,,False,,,USD,,,Affiliated Controlled,Preferred Equity,,,2021-10-29,,,,,,,,Industrials,Capital Goods,Preferred Equity,Flame King,"Flame King Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Gamber-Johnson Holdings, LLC | Secured Debt 1","Gamber-Johnson Holdings, LLC","Gamber-Johnson Holdings, LLC",Secured Debt,,,,76566000.0,76464000.0,76566000.0,,100.0,7.5,11.19,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2028-01-01,2016-06-24,,,,,11.19,,,Industrials,Capital Goods,First Lien,,"Gamber-Johnson Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Gamber-Johnson Holdings, LLC | Member Units 1","Gamber-Johnson Holdings, LLC","Gamber-Johnson Holdings, LLC",Equity,,,,118134000.0,17996000.0,,9450.0,656.45,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2016-06-24,,,,,,,,Industrials,Capital Goods,Common Equity,,"Gamber-Johnson Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Garreco, LLC | Member Units","Garreco, LLC","Garreco, LLC",Equity,,,,1720000.0,1200000.0,,1200.0,143.33,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2013-07-15,,,,,,,,Health Care,Health Care Equipment & Services,Common Equity,,"Garreco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,GRT Rubber Technologies LLC | Secured Debt 1,GRT Rubber Technologies LLC,GRT Rubber Technologies LLC,Secured Debt,,,,3146000.0,3144000.0,3146000.0,,100.0,6.0,9.79,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2026-10-29,2018-12-21,,,,,9.79,,,Industrials,Capital Goods,First Lien,,GRT Rubber Technologies LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,GRT Rubber Technologies LLC | Secured Debt 2,GRT Rubber Technologies LLC,GRT Rubber Technologies LLC,Secured Debt,,,,40493000.0,40464000.0,40493000.0,,100.0,8.0,11.79,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2026-10-29,2014-12-19,,,,,11.79,,,Industrials,Capital Goods,First Lien,,GRT Rubber Technologies LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,GRT Rubber Technologies LLC | Member Units,GRT Rubber Technologies LLC,GRT Rubber Technologies LLC,Equity,,,,44010000.0,13065000.0,,5879.0,336.85,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2014-12-19,,,,,,,,Industrials,Capital Goods,Common Equity,,GRT Rubber Technologies LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Harris Preston Fund Investments | LP Interests (2717 MH, L.P.)",Harris Preston Fund Investments,Harris Preston Fund Investments,LP Interest,,,,24305000.0,16086000.0,,,151.09,,,,,False,,,USD,,,Affiliated Controlled,"LP Interests (2717 MH, L.P.)",,,2017-10-01,Investment Partnership,,,,,,,Financials,Diversified Financials,Common Equity,,Harris Preston Fund Investments
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Harrison Hydra-Gen, Ltd. | Common Stock","Harrison Hydra-Gen, Ltd.","Harrison Hydra-Gen, Ltd.",Common Equity,,,,7080000.0,718000.0,,107456.0,986.07,,,,,False,,,USD,,,Affiliated Controlled,Common Stock,,,2010-06-04,,,,,,,,Industrials,Capital Goods,Common Equity,,"Harrison Hydra-Gen, Ltd."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"IG Investor, LLC | Secured Debt 1","IG Investor, LLC","IG Investor, LLC",Secured Debt,,,,35064000.0,34893000.0,35064000.0,,100.0,,13.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2028-06-21,2023-06-21,,,,,13.0,,,Consumer Discretionary,Consumer Durables & Apparel,First Lien,[IG Holdings],"IG Investor, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"IG Investor, LLC | Common Equity","IG Investor, LLC","IG Investor, LLC",Common Equity,,,,28760000.0,14400000.0,,14400.0,199.72,,,,,False,,,USD,,,Affiliated Controlled,Common Equity,,,2023-06-21,,,,,,,,Consumer Discretionary,Consumer Durables & Apparel,Common Equity,[IG Holdings],"IG Investor, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Jensen Jewelers of Idaho, LLC | Secured Debt 1","Jensen Jewelers of Idaho, LLC","Jensen Jewelers of Idaho, LLC",Secured Debt,,,,0.0,0.0,0.0,,,6.75,,,,False,,,USD,,,,,,,,,,,,,,,Consumer Discretionary,Retailing,First Lien,,"Jensen Jewelers of Idaho, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Jensen Jewelers of Idaho, LLC | Secured Debt 2","Jensen Jewelers of Idaho, LLC","Jensen Jewelers of Idaho, LLC",Secured Debt,,,,728000.0,728000.0,728000.0,,100.0,6.75,13.5,,,False,,,USD,,,Affiliated Controlled,Secured Debt,Prime,2026-11-14,2006-11-14,,,,,13.5,,,Consumer Discretionary,Retailing,First Lien,,"Jensen Jewelers of Idaho, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Jensen Jewelers of Idaho, LLC | Member Units","Jensen Jewelers of Idaho, LLC","Jensen Jewelers of Idaho, LLC",Equity,,,,12160000.0,811000.0,,627.0,1499.38,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2006-11-14,,,,,,,,Consumer Discretionary,Retailing,Common Equity,,"Jensen Jewelers of Idaho, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"JorVet Holdings, LLC | Secured Debt","JorVet Holdings, LLC","JorVet Holdings, LLC",Secured Debt,,,,23275000.0,23275000.0,23321000.0,,99.8,,12.0,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,Secured Debt,,2027-03-28,2022-03-28,,,,,12.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"JorVet Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"JorVet Holdings, LLC | Preferred Equity","JorVet Holdings, LLC","JorVet Holdings, LLC",Preferred Equity,,,,10993000.0,10993000.0,,109926.0,100.0,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,Preferred Equity,,,2022-03-28,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"JorVet Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"JTI Electrical & Mechanical, LLC | Secured Debt 1","JTI Electrical & Mechanical, LLC","JTI Electrical & Mechanical, LLC",Secured Debt,,,,6529000.0,6529000.0,6529000.0,,100.0,5.0,8.92,,8.92,True,,,USD,,,Affiliated Controlled,Secured Debt,,2030-06-20,2025-08-25,"Electrical, Mechanical and Automation Services",,,,8.92,,8.92,Industrials,Capital Goods,First Lien,,"JTI Electrical & Mechanical, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"JTI Electrical & Mechanical, LLC | Secured Debt 2","JTI Electrical & Mechanical, LLC","JTI Electrical & Mechanical, LLC",Secured Debt,,,,8657000.0,36513000.0,36513000.0,,23.71,6.0,9.92,,9.92,True,,,USD,,,Affiliated Controlled,Secured Debt,,2030-06-20,2025-08-25,"Electrical, Mechanical and Automation Services",,,,9.92,,9.92,Industrials,Capital Goods,First Lien,,"JTI Electrical & Mechanical, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"JTI Electrical & Mechanical, LLC | Secured Debt 3","JTI Electrical & Mechanical, LLC","JTI Electrical & Mechanical, LLC",Secured Debt,,,,0.0,6205000.0,16842000.0,,0.0,,15.0,,15.0,True,,,USD,,,,,,,,,,,,,,,Industrials,Capital Goods,First Lien,,"JTI Electrical & Mechanical, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"JTI Electrical & Mechanical, LLC | Common Equity 1","JTI Electrical & Mechanical, LLC","JTI Electrical & Mechanical, LLC",Common Equity,,,,0.0,2526000.0,,2526211.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Industrials,Capital Goods,Common Equity,,"JTI Electrical & Mechanical, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kickhaefer Manufacturing Company, LLC | Secured Debt 1","Kickhaefer Manufacturing Company, LLC","Kickhaefer Manufacturing Company, LLC",Secured Debt,,,,10196000.0,10196000.0,10199000.0,,99.97,,11.5,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,Secured Debt,,2026-10-31,2018-10-31,Precision Metal Parts Manufacturing,,,,11.5,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Kickhaefer Manufacturing Company, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kickhaefer Manufacturing Company, LLC | Secured Debt 2","Kickhaefer Manufacturing Company, LLC","Kickhaefer Manufacturing Company, LLC",Secured Debt,,,,3866000.0,3866000.0,3897000.0,,99.2,,9.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2048-10-31,2018-10-31,Precision Metal Parts Manufacturing,,,,9.0,,,Industrials,Capital Goods,First Lien,,"Kickhaefer Manufacturing Company, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kickhaefer Manufacturing Company, LLC | Preferred Equity","Kickhaefer Manufacturing Company, LLC","Kickhaefer Manufacturing Company, LLC",Preferred Equity,,,,18350000.0,12240000.0,,581.0,149.92,,,,,False,,,USD,,,Affiliated Controlled,Preferred Equity,,,2018-10-31,Precision Metal Parts Manufacturing,,,,,,,Industrials,Capital Goods,Preferred Equity,,"Kickhaefer Manufacturing Company, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kickhaefer Manufacturing Company, LLC | Member Units","Kickhaefer Manufacturing Company, LLC","Kickhaefer Manufacturing Company, LLC",Equity,,,,4190000.0,992000.0,,800.0,422.38,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2018-10-31,Precision Metal Parts Manufacturing,,,,,,,Industrials,Capital Goods,Common Equity,,"Kickhaefer Manufacturing Company, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Legacy Swim Group | Secured Debt,Legacy Swim Group,Legacy Swim Group,Secured Debt,,,,31707000.0,31707000.0,32000000.0,,99.08,,13.0,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,Secured Debt,,2030-11-07,2025-11-07,,,,,13.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,Legacy Swim Group
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Legacy Swim Group | Preferred Equity,Legacy Swim Group,Legacy Swim Group,Preferred Equity,,,,14996000.0,14996000.0,,366.0,100.0,,,,,False,,,USD,,,Affiliated Controlled,Preferred Equity,,,2025-11-07,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,Legacy Swim Group
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Metalforming Holdings, LLC | Secured Debt 1","Metalforming Holdings, LLC","Metalforming Holdings, LLC",Secured Debt,,,,0.0,0.0,0.0,,,,,,,False,,,USD,,,,,,,,,,,,,,,Industrials,Trading Companies & Distributors,First Lien,,"Metalforming Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Metalforming Holdings, LLC | Secured Debt 2","Metalforming Holdings, LLC","Metalforming Holdings, LLC",Secured Debt,,,,17237000.0,17184000.0,17237000.0,,100.0,,8.75,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2027-10-19,2022-10-19,,,,,8.75,,,Industrials,Trading Companies & Distributors,First Lien,,"Metalforming Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Metalforming Holdings, LLC | Preferred Equity","Metalforming Holdings, LLC","Metalforming Holdings, LLC",Preferred Equity,,,,5916000.0,5916000.0,,5915585.0,100.0,,8.0,,8.0,True,,,USD,,,Affiliated Controlled,Preferred Equity,,,2022-10-19,,,,,8.0,,8.0,Industrials,Trading Companies & Distributors,Preferred Equity,,"Metalforming Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Metalforming Holdings, LLC | Common Stock","Metalforming Holdings, LLC","Metalforming Holdings, LLC",Common Equity,,,,10060000.0,1537000.0,,1537219.0,654.52,,,,,False,,,USD,,,Affiliated Controlled,Common Stock,,,2022-10-19,,,,,,,,Industrials,Trading Companies & Distributors,Common Equity,,"Metalforming Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Moffitt Holdings, LLC | Secured Debt","Moffitt Holdings, LLC","Moffitt Holdings, LLC",Secured Debt,,,,33422000.0,33422000.0,33688000.0,,99.21,,13.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2030-03-19,2025-03-19,,,,,13.0,,,Energy,Energy,First Lien,,"Moffitt Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Moffitt Holdings, LLC | Preferred Equity","Moffitt Holdings, LLC","Moffitt Holdings, LLC",Preferred Equity,,,,15560000.0,14300000.0,,14300.0,108.81,,,,,False,,,USD,,,Affiliated Controlled,Preferred Equity,,,2025-03-19,,,,,,,,Energy,Energy,Preferred Equity,,"Moffitt Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MS Private Loan Fund I, LP | Secured Debt","MS Private Loan Fund I, LP","MS Private Loan Fund I, LP",Secured Debt,,,,12300000.0,12300000.0,12300000.0,,100.0,3.0,6.69,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2031-03-23,2021-01-26,Investment Partnership,,,,6.69,,,Financials,Diversified Financials,First Lien,,"MS Private Loan Fund I, LP"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MS Private Loan Fund I, LP | LP Interests","MS Private Loan Fund I, LP","MS Private Loan Fund I, LP",LP Interest,,,,13593000.0,15000000.0,,,90.62,,,,,False,,,USD,,,Affiliated Controlled,LP Interests,,,2021-01-26,Investment Partnership,,,,,,,Financials,Diversified Financials,Common Equity,,"MS Private Loan Fund I, LP"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MS Private Loan Fund II, LP | Secured Debt","MS Private Loan Fund II, LP","MS Private Loan Fund II, LP",Secured Debt,,,,-77000.0,-77000.0,0.0,,100.0,3.0,,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2029-03-05,2023-09-05,Investment Partnership,,,,,,,Financials,Diversified Financials,First Lien,,"MS Private Loan Fund II, LP"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MS Private Loan Fund II, LP | LP Interests","MS Private Loan Fund II, LP","MS Private Loan Fund II, LP",LP Interest,,,,11153000.0,10500000.0,,,106.22,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,LP Interests,,,2023-09-05,Investment Partnership,,,,,,,Cash & Equivalents,Cash & Equivalents,Common Equity,,"MS Private Loan Fund II, LP"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MSC Adviser I, LLC | Member Units","MSC Adviser I, LLC","MSC Adviser I, LLC",Equity,,,,233060000.0,29500000.0,,,790.03,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2013-11-22,Third Party Investment Advisory Services,,,,,,,Financials,Diversified Financials,Common Equity,,"MSC Adviser I, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MSC Income Fund, Inc. | Secured Debt","MSC Income Fund, Inc.","MSC Income Fund, Inc.",Secured Debt,,,,-147000.0,-147000.0,0.0,,100.0,4.5,,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2029-12-31,2026-02-26,Business Development Company,,,,,,,Financials,Diversified Financials,First Lien,,"MSC Income Fund, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MSC Income Fund, Inc. | Common Equity","MSC Income Fund, Inc.","MSC Income Fund, Inc.",Common Equity,,,,24667000.0,30013000.0,,2025220.0,82.19,,,,,False,,,USD,,,Affiliated Controlled,Common Equity,,,2022-05-02,Business Development Company,,,,,,,Financials,Diversified Financials,Common Equity,,"MSC Income Fund, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MVI MSO, LLC | Secured Debt","MVI MSO, LLC","MVI MSO, LLC",Secured Debt,,,,9772000.0,9772000.0,9850000.0,,99.21,,13.0,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,Secured Debt,,2030-03-28,2025-03-28,,,,,13.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"MVI MSO, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MVI MSO, LLC | Preferred Equity","MVI MSO, LLC","MVI MSO, LLC",Preferred Equity,,,,4080000.0,2700000.0,,270.0,151.11,,,,,False,,,USD,,,Affiliated Controlled,Preferred Equity,,,2025-03-28,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"MVI MSO, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NAPCO Precast, LLC | Member Units 1","NAPCO Precast, LLC","NAPCO Precast, LLC",Equity,,,,11718000.0,4145000.0,,3423.0,282.7,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2008-01-31,,,,,,,,Industrials,Capital Goods,Common Equity,,"NAPCO Precast, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Nello Industries Investco, LLC | Secured Debt","Nello Industries Investco, LLC","Nello Industries Investco, LLC",Secured Debt,,,,41272000.0,41067000.0,41272000.0,,100.0,,12.5,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2029-06-04,2024-06-04,,,,,12.5,,,Industrials,Capital Goods,First Lien,Nello Industries,"Nello Industries Investco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Nello Industries Investco, LLC | Preferred Equity","Nello Industries Investco, LLC","Nello Industries Investco, LLC",Preferred Equity,,,,29550000.0,11197000.0,,336803.0,263.91,,,,,False,,,USD,,,Affiliated Controlled,Preferred Equity,,,2024-06-04,,,,,,,,Industrials,Capital Goods,Preferred Equity,Nello Industries,"Nello Industries Investco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,NexRev LLC | Preferred Member Units,NexRev LLC,NexRev LLC,Preferred Equity,,,,12590000.0,8213000.0,,103144186.0,153.29,,,,,False,,,USD,,,Affiliated Controlled,Preferred Member Units,,,2018-02-28,,,,,,,,Information Technology,Software & Services,Preferred Equity,,NexRev LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NRP Jones, LLC | Secured Debt","NRP Jones, LLC","NRP Jones, LLC",Secured Debt,,,,370000.0,2160000.0,2191000.0,,16.89,,12.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2028-09-18,2017-12-21,,,,,12.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"NRP Jones, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NRP Jones, LLC | Preferred Equity","NRP Jones, LLC","NRP Jones, LLC",Preferred Equity,,,,0.0,482000.0,,495000.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"NRP Jones, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NRP Jones, LLC | Member Units 1","NRP Jones, LLC","NRP Jones, LLC",Equity,,,,0.0,3937000.0,,149522.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Cash & Equivalents,Cash & Equivalents,Common Equity,,"NRP Jones, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NRP Jones, LLC | Common Equity","NRP Jones, LLC","NRP Jones, LLC",Common Equity,,,,928000.0,928000.0,,927581.0,100.0,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,Common Equity,,,2025-06-20,,,,,,,,Cash & Equivalents,Cash & Equivalents,Common Equity,,"NRP Jones, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NuStep, LLC | Secured Debt 1","NuStep, LLC","NuStep, LLC",Secured Debt,,,,2600000.0,2600000.0,2600000.0,,100.0,6.5,10.29,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2028-01-31,2017-01-31,,,,,10.29,,,Health Care,Health Care Equipment & Services,First Lien,,"NuStep, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NuStep, LLC | Secured Debt 2","NuStep, LLC","NuStep, LLC",Secured Debt,,,,18166000.0,18166000.0,18440000.0,,98.51,,12.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2030-01-31,2017-01-31,,,,,12.0,,,Health Care,Health Care Equipment & Services,First Lien,,"NuStep, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NuStep, LLC | Preferred Member Units 1","NuStep, LLC","NuStep, LLC",Preferred Equity,,,,17220000.0,14651000.0,,2886.0,117.53,,,,,False,,,USD,,,Affiliated Controlled,Preferred Member Units,,,2022-11-02,,,,,,,,Health Care,Health Care Equipment & Services,Preferred Equity,,"NuStep, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OMi Topco, LLC | Secured Debt","OMi Topco, LLC","OMi Topco, LLC",Secured Debt,,,,29000000.0,28959000.0,29000000.0,,100.0,,12.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2029-12-31,2021-08-31,,,,,12.0,,,Industrials,Capital Goods,First Lien,,"OMi Topco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OMi Topco, LLC | Preferred Member Units","OMi Topco, LLC","OMi Topco, LLC",Preferred Equity,,,,79040000.0,1080000.0,,900.0,7318.52,,,,,False,,,USD,,,Affiliated Controlled,Preferred Member Units,,,2008-04-01,,,,,,,,Industrials,Capital Goods,Preferred Equity,,"OMi Topco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Orttech Holdings, LLC | Secured Debt 1","Orttech Holdings, LLC","Orttech Holdings, LLC",Secured Debt,,,,0.0,0.0,0.0,,,11.0,,,,False,,,USD,,,,,,,,,,,,,,,Industrials,Trading Companies & Distributors,First Lien,,"Orttech Holdings, LLC"
